latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState
37.61327524,-119.0210494,9226.992124,243.110244,0,17.34071578,214000,2017/07/27 18:38:29,12,21.638,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,898,1024,0,0,56,3.589,3.602,3.615,3.608,3.638,3.597,6,GPS_Atti
37.61327535,-119.0210494,9226.992124,243.110244,0,17.30337982,214100,2017/07/27 18:38:29,12,21.638,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,898,1024,0,0,56,3.589,3.602,3.615,3.608,3.638,3.597,6,GPS_Atti
37.61327545,-119.0210495,9226.992124,243.110244,0,17.26994806,214200,2017/07/27 18:38:29,12,21.638,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,897,1024,0,0,56,3.589,3.602,3.615,3.608,3.638,3.597,6,GPS_Atti
37.61327554,-119.0210495,9226.66404,242.78216,0,17.24209373,214300,2017/07/27 18:38:29,12,21.638,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,895,1024,0,0,56,3.589,3.602,3.615,3.608,3.638,3.597,6,GPS_Atti
37.61327561,-119.0210496,9226.66404,242.78216,0,17.22171971,214400,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,884,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327567,-119.0210497,9226.66404,242.78216,0,17.20741525,214500,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,886,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.6132757,-119.0210498,9226.66404,242.78216,0,17.20088638,214600,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,880,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327572,-119.0210499,9226.335956,242.454076,0,17.1986226,214700,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,874,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327576,-119.0210502,9226.335956,242.454076,0,17.20298611,214900,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,867,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327579,-119.0210504,9226.335956,242.454076,0,17.2025268,215000,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,863,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.6132758,-119.0210505,9226.007872,242.125992,0,17.20587325,215100,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,175.9,0,0,1024,1024,832,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.6132758,-119.0210507,9226.007872,242.125992,0,17.21650318,215200,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,175.7,0,0,1024,1024,833,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327579,-119.0210508,9225.679788,241.797908,0,17.23126696,215300,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,175.6,0,0,1024,1024,849,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327577,-119.021051,9225.679788,241.797908,0,17.25052549,215400,2017/07/27 18:38:30,12,21.69,9232.897636,249.015756,2.5053728,18.48385886,175.6,0,0,1024,1024,862,1024,0,0,56,3.591,3.618,3.621,3.611,3.637,3.6,6,GPS_Atti
37.61327572,-119.0210512,9225.351704,241.469824,0,17.275952,215500,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,175.8,0,0,1024,1024,862,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327565,-119.0210514,9225.351704,241.469824,0.223694,17.31469872,215600,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,863,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327554,-119.0210515,9225.02362,241.14174,0.223694,17.36387851,215700,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,860,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.6132754,-119.0210517,9225.02362,241.14174,0.223694,17.42706749,215800,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,862,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327524,-119.0210519,9224.695536,240.813656,0.223694,17.49566985,215900,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,868,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327507,-119.021052,9224.695536,240.813656,0.223694,17.5669297,216000,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,870,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327488,-119.0210522,9224.695536,240.813656,0.223694,17.63887852,216100,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,871,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327469,-119.0210522,9224.695536,240.813656,0.3131716,17.71210687,216200,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,870,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.6132745,-119.0210523,9225.02362,241.14174,0.3131716,17.78356356,216300,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,856,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327429,-119.0210523,9225.02362,241.14174,0.3131716,17.85646383,216400,2017/07/27 18:38:31,12,21.67,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,862,1024,0,0,56,3.597,3.626,3.609,3.608,3.648,3.598,6,GPS_Atti
37.61327409,-119.0210522,9225.02362,241.14174,0.3131716,17.92637853,216500,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,856,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.6132739,-119.0210522,9225.02362,241.14174,0.3131716,17.98982997,216600,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,844,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327373,-119.0210521,9224.695536,240.813656,0.3131716,18.04803207,216700,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,847,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327356,-119.0210521,9224.695536,240.813656,0.223694,18.10370793,216800,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,845,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327344,-119.021052,9224.695536,240.813656,0.447388,18.14291397,216900,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,852,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327339,-119.021052,9224.695536,240.813656,0.447388,18.1574809,217000,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,855,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327336,-119.0210519,9224.695536,240.813656,0.447388,18.16007276,217100,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,860,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327336,-119.0210518,9224.367452,240.485572,0.447388,18.15607013,217200,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,861,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327337,-119.0210517,9224.367452,240.485572,0.447388,18.14439034,217300,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,175.9,0,0,1024,1024,851,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327338,-119.0210515,9224.367452,240.485572,0.4921268,18.13189034,217400,2017/07/27 18:38:32,12,21.696,9232.897636,249.015756,2.5053728,18.48385886,175.8,0,0,1024,1024,859,1024,0,0,56,3.596,3.611,3.632,3.622,3.628,3.604,6,GPS_Atti
37.61327341,-119.0210513,9224.367452,240.485572,0.4921268,18.11082735,217500,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,175.8,0,0,1024,1024,869,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327347,-119.0210511,9224.367452,240.485572,0.4921268,18.07503339,217600,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,175.9,0,0,1024,1024,871,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327353,-119.0210509,9224.039368,240.157488,0.4921268,18.04087984,217700,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,873,1019,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327357,-119.0210507,9224.039368,240.157488,0.4921268,18.01607669,217800,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,871,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.6132736,-119.0210505,9223.711284,239.829404,0.4921268,17.99061737,217900,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,872,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327363,-119.0210503,9223.711284,239.829404,0.4921268,17.96771711,218000,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,177,0,0,1024,1024,862,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327366,-119.0210501,9223.3832,239.50132,0.3131716,17.94439034,218100,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,177,0,0,1024,1024,869,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327373,-119.0210499,9223.3832,239.50132,0.3131716,17.91194283,218200,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.9,0,0,1024,1024,860,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327379,-119.0210498,9223.055116,239.173236,0.3131716,17.88208719,218300,2017/07/27 18:38:33,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,872,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327384,-119.0210497,9223.055116,239.173236,0.3131716,17.85800582,218400,2017/07/27 18:38:34,12,21.643,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,872,1024,0,0,56,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327388,-119.0210496,9222.727032,238.845152,0.223694,17.83736934,218500,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,870,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327393,-119.0210496,9222.398948,238.517068,0,17.81758587,218600,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,864,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327401,-119.0210495,9222.398948,238.517068,0,17.78933784,218700,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,860,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327414,-119.0210495,9222.398948,238.517068,0,17.74140477,218800,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,861,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327427,-119.0210495,9222.398948,238.517068,0.223694,17.69475122,218900,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,860,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327435,-119.0210494,9222.398948,238.517068,0,17.66079453,219000,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,852,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327444,-119.0210494,9222.398948,238.517068,0,17.62578797,219100,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176,0,0,1024,1024,840,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327476,-119.0210494,9222.070864,238.188984,0,17.51174597,219400,2017/07/27 18:38:34,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,850,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327484,-119.0210494,9222.070864,238.188984,0,17.48254649,219500,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,852,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327493,-119.0210494,9222.070864,238.188984,0,17.45223153,219600,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,860,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327523,-119.0210494,9221.74278,237.8609,0,17.34711342,219800,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,861,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327543,-119.0210495,9221.74278,237.8609,0.223694,17.27906879,219900,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,860,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327562,-119.0210496,9221.74278,237.8609,0.223694,17.21407535,220000,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.9,0,0,1024,1024,857,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327581,-119.0210496,9221.74278,237.8609,0.223694,17.14990212,220100,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.9,0,0,1024,1024,858,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327599,-119.0210497,9221.414696,237.532816,0.223694,17.09202811,220200,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,851,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327615,-119.0210498,9221.414696,237.532816,0,17.0416344,220300,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,850,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327627,-119.0210499,9221.086612,237.204732,0,17.00252679,220400,2017/07/27 18:38:35,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,842,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327635,-119.02105,9221.086612,237.204732,0,16.98093886,220500,2017/07/27 18:38:36,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,841,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327635,-119.0210501,9220.758528,236.876648,0,16.98392443,220600,2017/07/27 18:38:36,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,175.8,0,0,1024,1024,856,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327632,-119.0210501,9220.758528,236.876648,0,16.997868,220700,2017/07/27 18:38:36,12,21.689,9232.897636,249.015756,2.5053728,18.48385886,175.5,0,0,1024,1024,850,1024,0,0,55,3.595,3.623,3.614,3.611,3.644,3.607,6,GPS_Atti
37.61327626,-119.0210502,9220.430444,236.548564,0.223694,17.0224743,220800,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,175.4,0,0,1024,1024,845,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327618,-119.0210503,9220.10236,236.22048,0.223694,17.05830107,220900,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,175.4,0,0,1024,1024,844,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327606,-119.0210504,9219.774276,235.892396,0.223694,17.1083995,221000,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,175.5,0,0,1024,1024,851,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327593,-119.0210506,9219.774276,235.892396,0.223694,17.16610947,221100,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,175.8,0,0,1024,1024,840,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327581,-119.0210508,9219.446192,235.564312,0.223694,17.22158848,221200,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,175.9,0,0,1024,1024,845,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.6132757,-119.021051,9219.118108,235.236228,0.223694,17.27303205,221300,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,854,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.6132756,-119.0210511,9219.118108,235.236228,0.223694,17.3162079,221400,2017/07/27 18:38:36,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,852,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327552,-119.0210513,9218.790024,234.908144,0.223694,17.35282208,221500,2017/07/27 18:38:37,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,851,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327546,-119.0210514,9218.46194,234.58006,0.223694,17.38490869,221600,2017/07/27 18:38:37,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,859,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.6132754,-119.0210516,9218.133856,234.251976,0.223694,17.41676565,221700,2017/07/27 18:38:37,12,21.674,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,860,1024,0,0,55,3.577,3.605,3.611,3.6,3.624,3.602,6,GPS_Atti
37.61327531,-119.0210517,9217.805772,233.923892,0.223694,17.4560045,221800,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176,0,0,1024,1024,842,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327521,-119.0210518,9217.805772,233.923892,0.223694,17.49868822,221900,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176,0,0,1024,1024,856,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327508,-119.0210519,9217.477688,233.595808,0.223694,17.54832733,222000,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176,0,0,1024,1024,862,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327492,-119.0210519,9217.149604,233.267724,0.223694,17.60652943,222100,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.1,0,0,1024,1024,861,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.6132747,-119.0210519,9217.149604,233.267724,0.223694,17.68431815,222200,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.2,0,0,1024,1024,861,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327447,-119.0210518,9216.82152,232.93964,0.3131716,17.76243495,222300,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.3,0,0,1024,1024,861,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327427,-119.0210518,9216.82152,232.93964,0.3131716,17.83202157,222400,2017/07/27 18:38:37,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,856,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327408,-119.0210518,9216.493436,232.611556,0.3131716,17.89740871,222500,2017/07/27 18:38:38,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,849,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.6132739,-119.0210517,9216.493436,232.611556,0.3131716,17.95666068,222600,2017/07/27 18:38:38,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,845,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327375,-119.0210516,9216.165352,232.283472,0.3131716,18.00600451,222700,2017/07/27 18:38:38,12,21.745,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,844,1024,0,0,55,3.611,3.632,3.623,3.621,3.65,3.609,6,GPS_Atti
37.61327363,-119.0210515,9216.165352,232.283472,0.223694,18.04311081,222800,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.8,0,0,1024,1024,848,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327353,-119.0210515,9215.837268,231.955388,0.223694,18.07552551,222900,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,852,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327342,-119.0210514,9215.837268,231.955388,0.223694,18.10954782,223000,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,853,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327333,-119.0210513,9215.509184,231.627304,0.223694,18.13943628,223100,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,851,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327324,-119.0210512,9215.509184,231.627304,0.223694,18.16381292,223200,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,854,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327318,-119.0210511,9215.1811,231.29922,0.223694,18.17828142,223300,2017/07/27 18:38:38,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,859,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327315,-119.021051,9215.1811,231.29922,0.223694,18.18002027,223400,2017/07/27 18:38:39,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.7,0,0,1024,1024,859,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327314,-119.0210508,9215.1811,231.29922,0.223694,18.17690347,223500,2017/07/27 18:38:39,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.6,0,0,1024,1024,858,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327314,-119.0210507,9215.1811,231.29922,0.223694,18.16876699,223600,2017/07/27 18:38:39,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,845,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327315,-119.0210505,9214.853016,230.971136,0.223694,18.1551515,223700,2017/07/27 18:38:39,12,21.688,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,850,1024,0,0,55,3.597,3.616,3.627,3.624,3.653,3.627,6,GPS_Atti
37.61327316,-119.0210503,9214.853016,230.971136,0.223694,18.13910819,223800,2017/07/27 18:38:39,12,21.615,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,838,1024,0,0,55,3.579,3.604,3.612,3.608,3.623,3.611,6,GPS_Atti
37.61327318,-119.0210501,9214.524932,230.643052,0.223694,18.12221187,223900,2017/07/27 18:38:39,12,21.615,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,835,1024,0,0,55,3.579,3.604,3.612,3.608,3.623,3.611,6,GPS_Atti
37.6132732,-119.02105,9214.524932,230.643052,0.223694,18.10518431,224000,2017/07/27 18:38:39,12,21.615,9232.897636,249.015756,2.5053728,18.48385886,176.4,0,0,1024,1024,845,1024,0,0,55,3.579,3.604,3.612,3.608,3.623,3.611,6,GPS_Atti
37.61327327,-119.0210497,9214.524932,230.643052,0.223694,18.06253339,224200,2017/07/27 18:38:39,12,21.615,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,850,1024,0,0,55,3.579,3.604,3.612,3.608,3.623,3.611,6,GPS_Atti
37.61327332,-119.0210496,9214.524932,230.643052,0.223694,18.03897696,224300,2017/07/27 18:38:39,12,21.615,9232.897636,249.015756,2.5053728,18.48385886,176.5,0,0,1024,1024,851,1024,0,0,55,3.579,3.604,3.612,3.608,3.623,3.611,6,GPS_Atti
